,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
50,Disposed,FSM-BLS-2022-01-25-000273,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,26,Damadarpur,Balasore,756002,Mallikashpur(P),Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/01/2022 17:15:00,25/01/2022 18:00:00,,0,N/a,Counter,N/A,25/01/2022 22:18:53,25/01/2022 22:18:53,25/01/2022 22:19:29,N/A,25/01/2022 22:20:07,25/01/2022 22:19:54,N/A,N/A,25/01/2022 22:21:19,,,,,,2,N/A
51,Disposed,FSM-BLS-2022-01-25-000274,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Kasaba,Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,26/01/2022 19:25:00,26/01/2022 19:52:00,,0,N/a,Counter,N/A,25/01/2022 22:48:33,25/01/2022 22:48:33,25/01/2022 22:48:45,N/A,25/01/2022 22:52:30,25/01/2022 22:50:20,N/A,N/A,26/01/2022 05:30:59,,,,,,2,N/A
52,Disposed,FSM-TST-2022-01-27-000275,Completed Request,Residential,Row houses,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,Kathagada Parbatia Sahi,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,27/01/2022 22:50:00,27/01/2022 23:08:00,,0,N/a,Counter,N/A,27/01/2022 20:19:09,27/01/2022 20:19:09,27/01/2022 20:20:14,N/A,27/01/2022 20:22:36,27/01/2022 20:21:55,N/A,N/A,27/01/2022 20:25:46,27/01/2022 20:31:04,3,,,,2,0.0
53,Disposed,FSM-BLS-2022-02-01-000296,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Sunhat(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,01/02/2022 18:16:00,01/02/2022 18:25:00,,0,N/a,Counter,N/A,01/02/2022 17:06:00,01/02/2022 17:06:00,01/02/2022 17:06:17,N/A,01/02/2022 17:06:48,01/02/2022 17:06:42,N/A,N/A,01/02/2022 17:06:53,,,,,,2,N/A
54,Disposed,FSM-BLS-2022-01-29-000287,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,,Balasore,756002,Mallikashpur(P),Balasore,Punjab,,Counter,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,29/01/2022 16:40:00,29/01/2022 17:15:00,,0,N/a,Counter,N/A,29/01/2022 23:11:56,29/01/2022 23:11:56,29/01/2022 23:12:17,N/A,29/01/2022 23:12:51,29/01/2022 23:12:42,N/A,N/A,29/01/2022 23:13:00,,,,,,2,N/A
55,Disposed,FSM-BLS-2022-01-28-000284,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Srikanthapur,Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,29/01/2022 17:45:00,29/01/2022 18:15:00,,0,N/a,Counter,N/A,28/01/2022 18:02:36,28/01/2022 18:02:31,28/01/2022 18:02:45,N/A,28/01/2022 18:03:13,28/01/2022 18:03:00,N/A,N/A,29/01/2022 23:09:24,,,,,,2,N/A
56,Disposed,FSM-BLS-2022-01-28-000281,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,29/01/2022 16:40:00,29/01/2022 17:00:00,,0,N/a,Counter,N/A,28/01/2022 17:51:38,28/01/2022 17:51:38,28/01/2022 17:51:56,N/A,28/01/2022 17:52:24,28/01/2022 17:52:11,N/A,N/A,28/01/2022 17:52:33,,,,,,2,N/A
57,Disposed,FSM-BLS-2022-01-28-000278,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,,Balasore,756001,Mahammodpur,Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01F 3861,,3000,3000,3000,29/01/2022 17:40:00,29/01/2022 18:00:00,,0,N/a,Counter,N/A,28/01/2022 17:32:19,28/01/2022 17:32:19,28/01/2022 17:32:46,N/A,28/01/2022 17:33:14,28/01/2022 17:33:05,N/A,N/A,28/01/2022 17:33:21,,,,,,2,N/A
58,Disposed,FSM-BLS-2022-01-28-000277,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,123,N/A,Balasore,756002,Mallikashpur(P),Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,29/01/2022 18:35:00,29/01/2022 19:10:00,,0,N/a,Counter,N/A,28/01/2022 17:28:08,28/01/2022 17:28:08,28/01/2022 17:28:25,N/A,28/01/2022 17:29:01,28/01/2022 17:28:48,N/A,N/A,28/01/2022 17:29:15,,,,,,2,N/A
59,Disposed,FSM-BLS-2022-01-28-000283,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756002,Mallikashpur(P),Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01F 3861,,3000,3000,3000,29/01/2022 18:40:00,29/01/2022 19:10:00,,0,N/a,Counter,N/A,28/01/2022 17:59:36,28/01/2022 17:59:35,28/01/2022 17:59:58,N/A,28/01/2022 18:00:19,28/01/2022 18:00:13,N/A,N/A,29/01/2022 23:09:05,,,,,,2,N/A
60,Disposed,FSM-BLS-2022-02-01-000293,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756001,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,01/02/2022 15:56:00,01/02/2022 16:05:00,,0,N/a,Counter,N/A,01/02/2022 16:40:32,01/02/2022 16:40:32,01/02/2022 16:40:59,N/A,01/02/2022 16:41:46,01/02/2022 16:41:27,N/A,N/A,01/02/2022 16:41:51,,,,,,2,N/A
61,Disposed,FSM-BLS-2022-01-28-000282,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756001,Isan Nagar,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,29/01/2022 21:50:00,29/01/2022 23:00:00,,0,N/a,Counter,N/A,28/01/2022 17:54:52,28/01/2022 17:54:52,28/01/2022 17:55:09,N/A,29/01/2022 06:02:39,29/01/2022 06:02:34,N/A,N/A,29/01/2022 06:02:49,,,,,,2,N/A
62,Disposed,FSM-BLS-2022-01-28-000280,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756001,Bateswar,Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01F 3861,,3000,3000,3000,29/01/2022 21:10:00,29/01/2022 21:50:00,,0,N/a,Counter,N/A,28/01/2022 17:39:34,28/01/2022 17:39:34,28/01/2022 17:39:57,N/A,28/01/2022 17:40:25,28/01/2022 17:40:18,N/A,N/A,29/01/2022 06:02:22,,,,,,2,N/A
63,Disposed,FSM-BLS-2022-01-28-000279,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,125,N/A,Balasore,756003,Mahammodpur,Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,29/01/2022 22:10:00,29/01/2022 23:05:00,,0,N/a,Counter,N/A,28/01/2022 17:36:35,28/01/2022 17:36:33,28/01/2022 17:36:52,N/A,28/01/2022 17:37:17,28/01/2022 17:37:10,N/A,N/A,29/01/2022 06:02:07,,,,,,2,N/A
64,Disposed,FSM-BLS-2022-02-01-000294,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Sunhat(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,01/02/2022 16:09:00,01/02/2022 16:21:00,,0,N/a,Counter,N/A,01/02/2022 16:50:41,01/02/2022 16:50:42,01/02/2022 16:51:03,N/A,01/02/2022 16:51:41,01/02/2022 16:51:35,N/A,N/A,01/02/2022 16:51:54,,,,,,2,N/A
65,Disposed,FSM-BLS-2022-01-30-000288,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,Balia,Balasore,756001,Other,Balasore,Punjab,,Counter,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,31/01/2022 17:08:00,31/01/2022 17:50:00,,0,N/a,Counter,N/A,31/01/2022 02:40:02,31/01/2022 02:40:02,31/01/2022 02:40:19,N/A,31/01/2022 02:40:54,31/01/2022 02:40:47,N/A,N/A,31/01/2022 02:41:18,,,,,,2,N/A
66,Disposed,FSM-BLS-2022-01-31-000292,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756001,Barabati,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,31/01/2022 17:25:00,31/01/2022 22:00:00,,0,N/a,Counter,N/A,31/01/2022 21:37:30,31/01/2022 21:37:30,31/01/2022 21:38:11,N/A,31/01/2022 21:43:30,31/01/2022 21:43:14,N/A,N/A,31/01/2022 21:56:07,,,,,,2,N/A
67,Disposed,FSM-BLS-2022-01-31-000291,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756001,Mallikashpur(P),Balasore,Punjab,,Counter,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 20:08:00,02/02/2022 20:20:00,,0,N/a,Counter,N/A,31/01/2022 21:13:27,31/01/2022 21:13:27,31/01/2022 21:14:42,N/A,31/01/2022 21:16:28,31/01/2022 21:16:09,N/A,N/A,02/02/2022 16:34:32,,,,,,2,N/A
68,Disposed,FSM-BLS-2022-02-01-000295,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,01/02/2022 18:10:00,01/02/2022 18:20:00,,0,N/a,Counter,N/A,01/02/2022 17:01:15,01/02/2022 17:01:15,01/02/2022 17:01:31,N/A,01/02/2022 17:02:13,01/02/2022 17:01:54,N/A,N/A,01/02/2022 17:02:18,,,,,,2,N/A
69,Disposed,FSM-BLS-2022-02-01-000297,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,01/02/2022 22:25:00,01/02/2022 23:37:00,,0,N/a,Counter,N/A,01/02/2022 18:26:08,01/02/2022 18:26:08,01/02/2022 18:26:39,N/A,01/02/2022 18:27:43,01/02/2022 18:27:37,N/A,N/A,01/02/2022 18:27:47,,,,,,2,N/A
70,Disposed,FSM-BLS-2022-02-01-000298,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Manikhamb,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,01/02/2022 18:52:00,01/02/2022 19:05:00,,0,N/a,Counter,N/A,01/02/2022 18:48:15,01/02/2022 18:48:15,01/02/2022 18:48:45,N/A,01/02/2022 18:49:34,01/02/2022 18:49:17,N/A,N/A,01/02/2022 18:49:41,,,,,,2,N/A
71,Disposed,FSM-BLS-2022-02-01-000299,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Sunhat(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,01/02/2022 21:10:00,01/02/2022 21:20:00,,0,N/a,Counter,N/A,01/02/2022 18:51:37,01/02/2022 18:51:37,01/02/2022 18:51:54,N/A,01/02/2022 18:52:32,01/02/2022 18:52:25,N/A,N/A,01/02/2022 18:52:35,,,,,,2,N/A
72,Disposed,FSM-BLS-2022-02-01-000302,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,01/02/2022 21:45:00,01/02/2022 21:55:00,,0,N/a,Counter,N/A,01/02/2022 21:50:51,01/02/2022 21:50:51,01/02/2022 21:51:08,N/A,01/02/2022 21:51:53,01/02/2022 21:51:44,N/A,N/A,01/02/2022 21:51:58,,,,,,2,N/A
73,Disposed,FSM-TST-2022-01-27-000276,Completed Request,Residential,Independent house,Septic tank with soak pit,224,near ramamurthy nagar sig,testing,756001,Main Road Abadpura,testing,Punjab,Kathagada juanga sahi,Counter,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 18:00:00,02/02/2022 18:47:00,,0,N/a,Counter,N/A,27/01/2022 22:56:25,27/01/2022 22:56:25,27/01/2022 22:57:13,N/A,27/01/2022 23:01:10,27/01/2022 23:00:19,N/A,N/A,27/01/2022 23:07:06,27/01/2022 23:08:44,3,,,,2,0.0
74,Disposed,FSM-BLS-2022-02-02-000304,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,02/02/2022 16:07:00,02/02/2022 16:15:00,,0,N/a,Counter,N/A,02/02/2022 16:38:47,02/02/2022 16:38:47,02/02/2022 16:39:11,N/A,02/02/2022 16:40:17,02/02/2022 16:40:10,N/A,N/A,02/02/2022 16:40:21,,,,,,2,N/A
75,Disposed,FSM-BLS-2022-02-02-000305,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,02/02/2022 16:50:00,02/02/2022 17:00:00,,0,N/a,Counter,N/A,02/02/2022 16:42:27,02/02/2022 16:42:27,02/02/2022 16:42:48,N/A,02/02/2022 16:43:17,02/02/2022 16:43:11,N/A,N/A,02/02/2022 17:08:31,,,,,,2,N/A
76,Disposed,FSM-BLS-2022-02-02-000307,Citizen feedback pending,Commercial,Petrol pumps,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 17:05:00,02/02/2022 17:13:00,,0,N/a,Counter,N/A,02/02/2022 16:59:51,02/02/2022 16:59:51,02/02/2022 17:00:20,N/A,02/02/2022 17:01:00,02/02/2022 17:00:52,N/A,N/A,02/02/2022 17:09:27,,,,,,2,N/A
77,Disposed,FSM-BLS-2022-01-20-000262,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,23,Khaparpada,Balasore,756003,Kadarabad,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,18/03/2022 18:36:00,18/03/2022 18:56:00,,0,N/a,Counter,N/A,20/01/2022 17:31:16,20/01/2022 17:30:50,20/01/2022 17:31:28,N/A,31/01/2022 17:11:45,20/01/2022 17:32:16,N/A,N/A,18/03/2022 18:56:02,,,,,,2,N/A
78,Disposed,FSM-TST-2022-02-02-000318,Completed Request,Residential,Independent house,Conventional Spectic tank,224,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 20:37:00,02/02/2022 22:36:00,,0,N/a,Counter,N/A,02/02/2022 22:18:26,02/02/2022 22:18:26,02/02/2022 22:19:12,N/A,02/02/2022 22:25:20,02/02/2022 22:21:44,N/A,N/A,02/02/2022 22:26:24,02/02/2022 22:31:14,3,,,,2,0.0
79,Disposed,FSM-BLS-2022-02-02-000306,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,02/02/2022 17:45:00,02/02/2022 18:00:00,,0,N/a,Counter,N/A,02/02/2022 16:52:56,02/02/2022 16:52:56,02/02/2022 16:54:12,N/A,02/02/2022 17:25:10,02/02/2022 17:17:08,N/A,N/A,02/02/2022 17:25:19,,,,,,2,N/A
80,Disposed,FSM-BLS-2022-02-02-000308,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,02/02/2022 17:50:00,02/02/2022 18:00:00,,0,N/a,Counter,N/A,02/02/2022 18:21:18,02/02/2022 18:21:18,02/02/2022 18:21:43,N/A,02/02/2022 18:22:11,02/02/2022 18:22:04,N/A,N/A,02/02/2022 18:22:15,,,,,,2,N/A
81,Disposed,FSM-BLS-2022-02-05-000335,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Suelpur,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,05/02/2022 17:40:00,05/02/2022 17:55:00,,0,N/a,Counter,N/A,05/02/2022 18:55:20,05/02/2022 18:55:20,05/02/2022 18:55:42,N/A,05/02/2022 18:56:33,05/02/2022 18:56:27,N/A,N/A,05/02/2022 18:56:39,,,,,,2,N/A
82,Disposed,FSM-TST-2022-02-02-000309,Completed Request,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 18:00:00,02/02/2022 18:57:00,,0,N/a,Counter,N/A,02/02/2022 18:34:29,02/02/2022 18:34:29,02/02/2022 18:35:08,N/A,02/02/2022 18:37:16,02/02/2022 18:36:43,N/A,N/A,02/02/2022 18:45:02,02/02/2022 18:48:31,4,,,,2,0.0
83,Disposed,FSM-BLS-2022-02-03-000320,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,03/02/2022 16:28:00,03/02/2022 16:45:00,,0,N/a,Counter,N/A,03/02/2022 16:23:37,03/02/2022 16:23:37,03/02/2022 16:24:09,N/A,03/02/2022 16:24:37,03/02/2022 16:24:29,N/A,N/A,03/02/2022 16:24:45,,,,,,2,N/A
84,Disposed,FSM-BLS-2022-02-02-000311,Citizen feedback pending,Commercial,Petrol pumps,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 18:25:00,02/02/2022 18:40:00,,0,N/a,Counter,N/A,02/02/2022 18:55:43,02/02/2022 18:55:43,02/02/2022 18:56:42,N/A,02/02/2022 18:57:19,02/02/2022 18:57:11,N/A,N/A,02/02/2022 18:57:38,,,,,,2,N/A
85,Disposed,FSM-BLS-2022-02-03-000325,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,03/02/2022 20:20:00,03/02/2022 20:28:00,,0,N/a,Counter,N/A,03/02/2022 20:14:11,03/02/2022 20:14:11,03/02/2022 20:15:01,N/A,03/02/2022 20:23:39,03/02/2022 20:22:57,N/A,N/A,03/02/2022 20:23:43,,,,,,2,N/A
86,Scheduled,FSM-TST-2022-02-02-000314,DSO Inprogress,Residential,Apartment,Conventional Spectic tank,224,near ramamurthy nagar sig,testing,560043,Main Road Abadpura,testing,Punjab,Kathagada juanga sahi,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,0,0,N/A,N/A,,0,N/a,Counter,N/A,02/02/2022 21:24:05,02/02/2022 21:24:05,02/02/2022 21:27:50,N/A,02/02/2022 21:28:29,02/02/2022 21:28:19,N/A,N/A,N/A,,,,,,2,N/A
87,Disposed,FSM-BLS-2022-02-03-000321,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,03/02/2022 18:51:00,03/02/2022 19:00:00,,0,N/a,Counter,N/A,03/02/2022 19:44:34,03/02/2022 19:44:34,03/02/2022 19:45:00,N/A,03/02/2022 19:45:25,03/02/2022 19:45:20,N/A,N/A,03/02/2022 19:45:29,,,,,,2,N/A
88,Disposed,FSM-TST-2022-02-02-000310,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Rameshwar Colony,testing,Punjab,Pandab Nagar,Online,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 21:29:00,02/02/2022 21:32:00,,0,N/a,Counter,N/A,02/02/2022 18:49:45,02/02/2022 18:51:03,02/02/2022 18:52:07,N/A,02/02/2022 18:54:25,02/02/2022 18:52:28,N/A,N/A,02/02/2022 18:55:08,,,,,,2,N/A
89,Disposed,FSM-BLS-2022-02-02-000315,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,02/02/2022 20:45:00,02/02/2022 21:00:00,,0,N/a,Counter,N/A,02/02/2022 21:25:19,02/02/2022 21:25:19,02/02/2022 21:25:49,N/A,02/02/2022 21:28:21,02/02/2022 21:28:08,N/A,N/A,02/02/2022 21:28:35,,,,,,2,N/A
90,Disposed,FSM-BLS-2022-02-02-000313,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bateswar,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,02/02/2022 21:04:00,02/02/2022 21:17:00,,0,N/a,Counter,N/A,02/02/2022 21:21:08,02/02/2022 21:21:08,02/02/2022 21:22:14,N/A,02/02/2022 21:22:59,02/02/2022 21:22:48,N/A,N/A,02/02/2022 21:23:06,,,,,,2,N/A
91,Disposed,FSM-BLS-2022-02-02-000317,Completed Request,Commercial,Petrol pumps,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,02/02/2022 21:10:00,02/02/2022 21:15:00,,0,N/a,Counter,N/A,02/02/2022 21:38:23,02/02/2022 21:38:23,02/02/2022 21:38:58,N/A,02/02/2022 21:39:34,02/02/2022 21:39:26,N/A,N/A,02/02/2022 21:39:39,02/02/2022 22:06:28,0,,,,2,0.0
92,Scheduled,FSM-DKN-2022-01-31-000289,DSO Inprogress,Residential,Independent house,Septic tank with soak pit,N/A,Rameswarpur,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Telephone,Dharitri ALF,,,No,OD -06E- 9507,,3000,0,0,N/A,N/A,,0,N/a,Counter,N/A,31/01/2022 19:01:55,31/01/2022 19:01:55,31/01/2022 19:02:55,N/A,03/02/2022 21:20:06,03/02/2022 21:19:52,N/A,N/A,N/A,,,,,,2,N/A
93,Disposed,FSM-BLS-2022-02-03-000322,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,03/02/2022 17:25:00,03/02/2022 17:40:00,,0,N/a,Counter,N/A,03/02/2022 19:47:10,03/02/2022 19:47:10,03/02/2022 19:47:32,N/A,03/02/2022 19:50:52,03/02/2022 19:50:45,N/A,N/A,03/02/2022 19:50:58,,,,,,2,N/A
94,Disposed,FSM-BLS-2022-02-04-000329,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,04/02/2022 17:54:00,04/02/2022 18:04:00,,0,N/a,Counter,N/A,04/02/2022 21:44:20,04/02/2022 21:44:20,04/02/2022 21:44:45,N/A,04/02/2022 21:48:47,04/02/2022 21:45:15,N/A,N/A,04/02/2022 21:49:18,,,,,,2,N/A
95,Disposed,FSM-BLS-2022-02-03-000323,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,03/02/2022 18:30:00,03/02/2022 18:45:00,,0,N/a,Counter,N/A,03/02/2022 19:52:32,03/02/2022 19:52:32,03/02/2022 19:52:53,N/A,03/02/2022 19:57:34,03/02/2022 19:57:24,N/A,N/A,03/02/2022 19:57:38,,,,,,2,N/A
96,Disposed,FSM-TST-2022-02-03-000326,Completed Request,Commercial,Restaurant,Septic tank with soak pit,224,MG Road,testing,,Preet Nagar,testing,Punjab,,Online,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,03/02/2022 20:38:00,03/02/2022 22:37:00,,0,N/a,Counter,N/A,03/02/2022 22:13:26,03/02/2022 22:21:17,03/02/2022 22:23:07,N/A,03/02/2022 22:29:57,03/02/2022 22:24:41,N/A,N/A,03/02/2022 22:31:25,03/02/2022 22:33:22,4,,,,2,0.0
97,Disposed,FSM-BLS-2022-02-03-000324,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,03/02/2022 19:40:00,03/02/2022 19:55:00,,0,N/a,Counter,N/A,03/02/2022 20:03:53,03/02/2022 20:03:53,03/02/2022 20:04:16,N/A,03/02/2022 20:04:41,03/02/2022 20:04:36,N/A,N/A,03/02/2022 20:04:48,,,,,,2,N/A
98,Disposed,FSM-BLS-2022-02-04-000328,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,04/02/2022 15:27:00,04/02/2022 15:45:00,,0,N/a,Counter,N/A,04/02/2022 16:13:11,04/02/2022 16:13:11,04/02/2022 16:13:52,N/A,04/02/2022 16:14:35,04/02/2022 16:14:22,N/A,N/A,04/02/2022 16:14:42,,,,,,2,N/A
