,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
200,Disposed,FSM-TST-2022-02-23-000467,Completed Request,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,New Avtar Nagar,testing,Punjab,,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/02/2022 18:04:00,25/02/2022 22:16:00,,650,New,Counter,CASH,23/02/2022 22:13:33,23/02/2022 22:13:33,23/02/2022 22:16:42,N/A,23/02/2022 22:28:40,23/02/2022 22:18:08,N/A,N/A,23/02/2022 22:30:11,24/02/2022 19:13:05,5,,,,2,0.0
201,Disposed,FSM-BLS-2022-02-22-000460,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,26/02/2022 17:38:00,26/02/2022 18:04:00,,1200,New,Counter,CASH,22/02/2022 18:26:48,22/02/2022 18:26:48,22/02/2022 18:27:07,N/A,22/02/2022 18:33:36,22/02/2022 18:33:31,N/A,N/A,26/02/2022 16:43:54,,,,,,2,N/A
202,Disposed,FSM-BLS-2022-02-26-000493,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,26/02/2022 17:53:00,26/02/2022 18:05:00,,650,New,Counter,CASH,26/02/2022 16:25:13,26/02/2022 16:25:13,26/02/2022 16:25:28,N/A,26/02/2022 16:42:41,26/02/2022 16:36:40,N/A,N/A,26/02/2022 16:42:50,,,,,,2,N/A
203,Disposed,FSM-BLS-2022-02-26-000489,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,26/02/2022 16:33:00,26/02/2022 16:45:00,,1200,New,Counter,CASH,26/02/2022 16:20:23,26/02/2022 16:19:57,26/02/2022 16:20:31,N/A,26/02/2022 16:29:43,26/02/2022 16:29:38,N/A,N/A,26/02/2022 16:29:46,,,,,,2,N/A
204,Disposed,FSM-BLS-2022-02-22-000459,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,26/02/2022 16:50:00,26/02/2022 17:05:00,,650,New,Counter,CASH,22/02/2022 18:24:12,22/02/2022 18:24:12,22/02/2022 18:24:33,N/A,22/02/2022 18:33:57,22/02/2022 18:33:52,N/A,N/A,26/02/2022 16:18:27,,,,,,2,N/A
205,Disposed,FSM-BLS-2022-02-22-000461,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,26/02/2022 16:12:00,26/02/2022 16:28:00,,1200,New,Counter,CASH,22/02/2022 18:28:07,22/02/2022 18:28:07,22/02/2022 18:28:20,N/A,22/02/2022 18:33:10,22/02/2022 18:33:03,N/A,N/A,26/02/2022 16:18:05,,,,,,2,N/A
206,Waiting for disposal,FSM-DKN-2022-03-02-000500,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,Station Bazar,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Telephone,Dharitri ALF,,,No,OD-06-G-9580,,3000,3000,0,01/01/1970 11:00:00,01/01/1970 11:00:00,,0,N/a,Counter,N/A,02/03/2022 20:25:22,02/03/2022 20:25:22,02/03/2022 20:25:50,N/A,02/03/2022 20:32:06,02/03/2022 20:26:13,N/A,N/A,02/03/2022 20:34:43,,,,,,2,N/A
207,Disposed,FSM-BLS-2022-02-26-000491,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Gopalgaon,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,26/02/2022 16:40:00,26/02/2022 16:45:00,,1200,New,Counter,CASH,26/02/2022 16:22:53,26/02/2022 16:22:34,26/02/2022 16:22:52,N/A,26/02/2022 16:30:26,26/02/2022 16:30:21,N/A,N/A,26/02/2022 16:36:56,,,,,,2,N/A
208,Disposed,FSM-BLS-2022-02-26-000494,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,26/02/2022 16:37:00,26/02/2022 16:55:00,,650,New,Counter,CASH,26/02/2022 16:26:10,26/02/2022 16:26:10,26/02/2022 16:26:22,N/A,26/02/2022 16:36:25,26/02/2022 16:36:21,N/A,N/A,26/02/2022 16:36:28,,,,,,2,N/A
209,Disposed,FSM-BLS-2022-02-26-000495,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,26/02/2022 16:17:00,26/02/2022 16:40:00,,1200,New,Counter,CASH,26/02/2022 16:27:52,26/02/2022 16:27:52,26/02/2022 16:28:11,N/A,26/02/2022 16:36:10,26/02/2022 16:36:05,N/A,N/A,26/02/2022 16:36:14,,,,,,2,N/A
210,,FSM-TST-2022-02-11-000391,Rejected,Commercial,Sports center,Septic tank with soak pit,N/A,N/A,testing,,New Model House,testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/02/2022 22:10:46,11/02/2022 22:10:51,N/A,N/A,N/A,N/A,11/02/2022 22:16:26,N/A,N/A,,,,,,2,N/A
211,,FSM-TST-2022-02-09-000374,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,224,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 05:34:39,09/02/2022 05:34:39,09/02/2022 05:35:32,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
212,,FSM-TST-2022-01-10-000102,Pending for payment,Commercial,Community toilets,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,11/01/2022 01:04:00,11/01/2022 01:04:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
213,,FSM-TST-2022-01-10-000095,Pending for DSO Approval,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,Testing DSO,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,10/01/2022 18:41:26,10/01/2022 18:41:26,10/01/2022 18:41:48,N/A,N/A,10/01/2022 18:42:07,N/A,N/A,N/A,,,,,,2,N/A
214,,FSM-TST-2021-12-15-000052,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,16/12/2021 02:45:12,16/12/2021 02:45:12,16/12/2021 02:45:21,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
215,,FSM-DKN-2021-12-15-000045,Application Created,Residential,Independent house,N/A,N/A,N/A,Dhenkanal,,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:27:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
216,,FSM-BAM-2022-02-24-000471,Pending for payment,Residential,Independent house,N/A,N/A,Neelakathanagar 4th Lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:13:32,24/02/2022 14:13:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
217,,FSM-BAM-2022-02-24-000468,Pending for payment,Residential,Independent house,N/A,N/A,Ganesh Nagar 1st Lane,Berhampur,,Purnaberhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:01:46,24/02/2022 14:01:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
218,,FSM-TST-2022-01-11-000160,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:22:03,12/01/2022 03:22:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
219,,FSM-BAM-2022-02-14-000423,Pending for payment,Residential,Independent house,N/A,N/A,Utkal Ashram road,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:52:54,15/02/2022 04:52:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
220,,FSM-TST-2022-01-11-000182,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:26:17,12/01/2022 03:25:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
221,,FSM-BLS-2021-12-28-000066,Application Created,Residential,Independent house,Conventional Spectic tank,123,Bhoisahi,Balasore,756001,Padhunpada(P),Balasore,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,28/12/2021 17:42:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
222,,FSM-TST-2022-02-08-000373,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,776,Near MG Road,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 05:13:56,09/02/2022 05:13:43,09/02/2022 05:14:26,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
223,,FSM-DKN-2021-12-18-000061,Application Created,Residential,Independent house,Septic tank with soak pit,,Dakhinakali,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,18/12/2021 17:22:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
224,,FSM-TST-2022-01-12-000237,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 23:20:37,12/01/2022 23:20:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
225,,FSM-TST-2022-02-24-000484,Cancelled,Institutional,School,Conventional Spectic tank,N/A,N/A,testing,,Model House Road,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,24/02/2022 18:12:41,24/02/2022 18:12:44,24/02/2022 18:14:11,N/A,N/A,N/A,N/A,24/02/2022 18:14:51,N/A,,,,,,2,N/A
226,,FSM-TST-2022-02-08-000370,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,224,Near MG Road,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 04:38:20,09/02/2022 04:38:20,09/02/2022 04:39:09,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
227,,FSM-TST-2022-01-12-000245,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 01:47:29,13/01/2022 01:47:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
228,,FSM-BAM-2022-02-24-000474,Pending for payment,Residential,Independent house,N/A,N/A,Prem Nagar 3rd lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:22:25,24/02/2022 14:22:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
229,,FSM-TST-2021-12-29-000074,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,29/12/2021 17:57:10,29/12/2021 17:57:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
230,,FSM-DKN-2021-12-15-000040,Application Created,Residential,Independent house,Septic tank with soak pit,21,Chandamari sahi,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:18:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
231,,FSM-TST-2022-01-11-000204,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:43,12/01/2022 03:35:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
232,,FSM-TST-2022-01-11-000155,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:20:33,12/01/2022 03:20:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
233,,FSM-DKN-2021-12-15-000033,Application Created,Residential,Independent house,N/A,4,Kanchan bazar,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:15:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
234,,FSM-BAM-2021-12-14-000030,Rejected,Residential,Independent house,Conventional Spectic tank,,,Berhampur,,Sasibhusanpur,Berhampur,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,14/12/2021 20:42:38,N/A,N/A,N/A,N/A,N/A,02/03/2022 18:39:04,N/A,N/A,,,,,,2,N/A
235,,FSM-TST-2022-02-08-000368,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 04:16:30,09/02/2022 04:16:31,09/02/2022 04:17:12,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
236,,FSM-TST-2022-01-11-000178,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:26:01,12/01/2022 03:25:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
237,,FSM-TST-2021-12-10-000024,Pending for DSO Approval,Residential,Independent house,Conventional Spectic tank,N/A,abc street,testing,760001,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,Testing DSO,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,10/12/2021 16:34:38,10/12/2021 16:33:52,10/12/2021 16:36:25,N/A,N/A,10/12/2021 16:53:47,N/A,N/A,N/A,,,,,,2,N/A
238,,FSM-TST-2022-01-11-000209,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:36:00,12/01/2022 03:35:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
239,,FSM-BLS-2022-02-26-000492,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,26/02/2022 16:24:11,26/02/2022 16:24:11,26/02/2022 16:24:22,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
240,,FSM-TST-2022-02-08-000372,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,224,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 05:04:07,09/02/2022 05:03:54,09/02/2022 05:04:40,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
241,,FSM-TST-2022-01-11-000194,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:21,12/01/2022 03:28:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
242,,FSM-TST-2022-01-11-000192,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:14,12/01/2022 03:28:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
243,,FSM-TST-2021-12-15-000057,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,Deposited,Counter,CARD,16/12/2021 02:55:43,16/12/2021 02:54:50,16/12/2021 03:08:15,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
244,,FSM-BAM-2022-02-24-000472,Pending for payment,Residential,Independent house,N/A,N/A,Anantanagar 5th Lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:15:46,24/02/2022 14:15:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
245,,FSM-TST-2022-01-10-000107,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,ddd,testing,814112,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,11/01/2022 04:53:57,11/01/2022 04:53:49,11/01/2022 04:54:10,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
246,,FSM-TST-2022-02-24-000485,Cancelled,Institutional,University,Septic tank with soak pit,N/A,N/A,testing,,Ravidass Dham,testing,Punjab,,Counter,Testing DSO,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,24/02/2022 19:00:19,24/02/2022 19:00:20,24/02/2022 19:02:14,24/02/2022 19:03:34,N/A,24/02/2022 19:02:45,N/A,24/02/2022 19:04:15,N/A,,,,,,2,N/A
247,,FSM-BLS-2021-12-17-000058,Pending for payment,Residential,Independent house,Conventional Spectic tank,567,Raghunath,Balasore,756001,Sahadevkhunta(P),Balasore,Punjab,,Telephone,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,17/12/2021 17:13:15,17/12/2021 17:13:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
248,,FSM-TST-2022-01-11-000147,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:36,12/01/2022 03:19:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
249,,FSM-TST-2022-01-10-000097,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,10/01/2022 21:45:39,10/01/2022 21:45:39,10/01/2022 21:45:49,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
250,,FSM-BAM-2022-02-24-000469,Pending for payment,Residential,Independent house,N/A,N/A,Laxmi Narayan Nagar Phase II,Berhampur,,Ankuli,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:03:37,24/02/2022 14:03:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
251,,FSM-TST-2022-02-01-000301,Pending for payment,Residential,Apartment,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,01/02/2022 19:42:54,01/02/2022 19:42:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
252,,FSM-DKN-2022-01-31-000290,Pending for payment,Residential,Independent house,Septic tank with soak pit,N/A,near ramamurthy nagar sig,Dhenkanal,560043,Badasathiabatia,Dhenkanal,Punjab,,Telephone,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,31/01/2022 19:47:47,31/01/2022 19:47:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
253,,FSM-TST-2021-12-15-000055,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,16/12/2021 02:54:13,16/12/2021 02:53:22,16/12/2021 02:53:34,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
254,,FSM-TST-2022-02-02-000316,Pending for payment,Commercial,Community toilets,Conventional Spectic tank,445,ABCD street,testing,,Main Road Abadpura,testing,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,02/02/2022 21:33:03,02/02/2022 21:34:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
255,,FSM-TST-2022-01-12-000225,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 20:10:51,12/01/2022 20:10:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
256,,FSM-DKN-2021-12-15-000037,Application Created,Residential,Independent house,N/A,87,Meena bazarc,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:16:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
257,,FSM-DKN-2022-02-17-000434,DSO Rejected,Residential,Independent house,Conventional Spectic tank,194,SIMILIA,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,1000,New,Counter,CASH,18/02/2022 04:15:22,21/02/2022 22:26:03,21/02/2022 22:26:08,21/02/2022 22:27:21,N/A,21/02/2022 22:26:22,N/A,N/A,N/A,,,,,,2,N/A
258,,FSM-BAM-2022-02-24-000478,Pending for payment,Residential,Independent house,N/A,N/A,Ananta Nagar,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:36:45,24/02/2022 14:36:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
259,,FSM-TST-2022-01-11-000200,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:32:14,12/01/2022 03:31:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
260,,FSM-DKN-2022-01-12-000220,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,Mina Bazar,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Counter,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 17:09:06,12/01/2022 17:08:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
261,,FSM-TST-2022-01-12-000227,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 20:32:22,12/01/2022 20:32:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
262,,FSM-TST-2022-01-12-000234,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 22:35:34,12/01/2022 22:35:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
